qid,question_text
505,What is Elizabeth's ranking in the church the Puritan movement worked on reforming?
506,Who fathered of the composer of Rondo in B-flat for Violin and Orchestra?
507,In A League of Their Own which character is played by the singer who likes baroque classical music?
508,What is the current official currency in the country where Yeidy Bosques was born?
509,Who is a cast member from the same show as Rosemary Daniels?
510,"How did many multiracial people of the country where people don't live longer than Greeks or New Zealanders, get social and economic advantages?"
511,How long is the governor's term in the state where Parkway Place is located?
512,Which county shares a border with the county in which Union Township is located?
513,When was the creator of Prophet Jonah born?
514,when was the State Capitol of the state where Dakota Prairie High School is located built?
515,What river flows through the city where The Oklahoma School of Science and Mathematics is located?
516,In which department of the country where Villa is located can Doure be found?
517,Is the exact reason known for the crucifixion of the man who would appear resurrected in the Road to Emmaus story?
518,"What was the statue in Mantua, of the Greek mythological figure described as the prophetic deity of the Delphic Oracle, based on?"
519,What region does the area encompassing Washington Township share border with?
520,Who is the father of Wenceslaus II of the city where John Jonston died?
521,What age did the performer of Who Said start as Hannah Montana?
522,"In John Seller's Atlas Maritima of 1670, what region included China, southeast Asia, the islands of the Pacific, and the country that the original Samsung company belongs to?"
523,"Which flag was made first, Cuban or the flag of the U.S. territory where the Bronze mannikin is found?"
524,Where are the Badlands located in the state The White Foliage formed?
525,Who played the Would You Take Another Chance on Me performer in Walk the Line?
526,"What is the statue of the deity representing harmony, order, and reason, found in Mantua, based on?"
527,How many neighborhoods are there in the city where The Given Day is set?
528,What is the country where Baure is located named after?
529,In what century did the person the Budești Josani church is named after become the influence for red being worn by Santa Claus?
530,In which city is Deane Waldo Malott's university located?
531,What is the population of the city where the Mann School is located?
532,Where is the Rio Grande river located in the country of which Welton Irie is a citizen?
533,When did Chopin's family move to the city Bolesław Leśmian lived in at the time of his death?
534,What is the population of the city Ralph Vary Chamberlin died?
535,Where did the Dakota tribe live in the state where Lima Mountain is located?
536,Where was the band that performs Wasting Love formed?
537,In which county was Paul Sutton born?
538,One of the Just One Look song's singers released a self titled album on which record label?
539,Who is the sibling of the performer of Pocahontas?
540,Who is the screenwriter of the film named after the country Ibrahim Hélou is from?
